hetionet_gene_id	hetionet_entrez_id	hetionet_name	current_entrez_id	current_hgnc_symbol	original_ensembl_id	gene_type	all_samples_zero	mapping_status
Gene::728403	728403	TSPY8	728403	TSPY8	ENSG00000229549.9	protein_coding	False	mapped_by_hgnc_entrez
Gene::441873	441873	PRAMEF25	441873	PRAMEF25	ENSG00000229571.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::728379	728379	USP17L26	728379	USP17L26	ENSG00000229579.5	protein_coding	True	mapped_by_hgnc_entrez
Gene::360205	360205	PRAC2	360205	PRAC2	ENSG00000229637.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::729240	729240	PRR20C	729240	PRR20C	ENSG00000229665.8	protein_coding	True	mapped_by_hgnc_entrez
Gene::57615	57615	ZNF492	57615	ZNF492	ENSG00000229676.3	protein_coding	False	mapped_by_hgnc_entrez
Gene::146542	146542	ZNF688	146542	ZNF688	ENSG00000229809.8	protein_coding	False	mapped_by_hgnc_entrez
Gene::100131801	100131801	PET100	100131801	PET100	ENSG00000229833.10	protein_coding	False	mapped_by_hgnc_entrez
Gene::643834	643834	PGA3	643834	PGA3	ENSG00000229859.10	protein_coding	False	mapped_by_hgnc_entrez
Gene::101929901	101929901	LOC101929901	101929901	FOXO6-AS1	ENSG00000229901.1	lncRNA	False	mapped_by_hgnc_entrez
Gene::101928433	101928433	LOC101928433	101928433	ATXN1-AS1	ENSG00000229931.1	lncRNA	False	mapped_by_hgnc_entrez
Gene::221823	221823	PRPS1L1	221823	PRPS1L1	ENSG00000229937.9	protein_coding	False	mapped_by_hgnc_entrez
Gene::105373764	105373764	LOC105373764	105373764	PDE11A-AS1	ENSG00000229941.6	lncRNA	False	mapped_by_hgnc_entrez
Gene::105373368	105373368	LOC105373368	105373368	MAGEA4-AS1	ENSG00000229967.1	lncRNA	False	mapped_by_hgnc_entrez
Gene::401067	401067	IQCF3	401067	IQCF3	ENSG00000229972.8	protein_coding	False	mapped_by_hgnc_entrez
Gene::100287399	100287399	POTEB2	100287399	POTEB2	ENSG00000230031.10	protein_coding	False	mapped_by_hgnc_entrez
Gene::100287718	100287718	ANKRD66	100287718	ANKRD66	ENSG00000230062.5	protein_coding	False	mapped_by_hgnc_entrez
Gene::100132506	100132506	FAM197Y3	107987341	FAM197Y3	ENSG00000230066.6	transcribed_unprocessed_pseudogene	False	mapped_by_ncbi_merged_entrez
Gene::84320	84320	ACBD6	84320	ACBD6	ENSG00000230124.8	protein_coding	False	mapped_by_hgnc_entrez
Gene::26683	26683	OR4F3	26683	OR4F3	ENSG00000230178.1	protein_coding	False	mapped_by_hgnc_entrez
Gene::441452	441452	SPATA31C1	441452	SPATA31C1	ENSG00000230246.7	transcribed_unprocessed_pseudogene	False	mapped_by_hgnc_entrez
Gene::58160	58160	NFE4	58160	NFE4	ENSG00000230257.5	lncRNA	False	mapped_by_hgnc_entrez
Gene::79295	79295	OR5H6	79295	OR5H6	ENSG00000230301.6	protein_coding	False	mapped_by_hgnc_entrez
Gene::101929530	101929530	LOC101929530	101929530	FANCD2P2	ENSG00000230342.2	unprocessed_pseudogene	False	mapped_by_hgnc_entrez
Gene::728049	728049	CT47A8	728049	CT47A8	ENSG00000230347.5	protein_coding	True	mapped_by_hgnc_entrez
Gene::728373	728373	USP17L25	728373	USP17L25	ENSG00000230430.5	protein_coding	True	mapped_by_hgnc_entrez
Gene::441459	441459	ANKRD18B	441459	ANKRD18B	ENSG00000230453.9	protein_coding	False	mapped_by_hgnc_entrez
Gene::100506012	100506012	PPP5D1	100506012	PPP5D1P	ENSG00000230510.7	transcribed_unprocessed_pseudogene	False	mapped_by_hgnc_entrez
Gene::125997	125997	MBD3L2	125997	MBD3L2	ENSG00000230522.5	protein_coding	False	mapped_by_hgnc_entrez
Gene::401447	401447	USP17L1	401447	USP17L1	ENSG00000230549.3	protein_coding	False	mapped_by_hgnc_entrez
Gene::728075	728075	CT47A4	728075	CT47A4	ENSG00000230594.3	protein_coding	True	mapped_by_hgnc_entrez
Gene::100505478	100505478	LOC100505478	100505478	TEX48	ENSG00000230601.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::5545	5545	PRB4	5545	PRB4	ENSG00000230657.8	protein_coding	False	mapped_by_hgnc_entrez
Gene::646817	646817	SETSIP	646817	SETSIP	ENSG00000230667.6	protein_coding	False	mapped_by_hgnc_entrez
Gene::101060160	101060160	DDTP1	101060160	DDTP1	ENSG00000230683.1	processed_pseudogene	False	mapped_by_hgnc_entrez
Gene::389895	389895	LOC389895	389895	HAPSTR2	ENSG00000230707.1	processed_pseudogene	False	mapped_by_hgnc_entrez
Gene::100131244	100131244	ANKRD63	100131244	ANKRD63	ENSG00000230778.1	protein_coding	False	mapped_by_hgnc_entrez
Gene::404281	404281	YY2	404281	YY2	ENSG00000230797.3	protein_coding	False	mapped_by_hgnc_entrez
Gene::105371130	105371130	LOC105371130	105371130	SLC68A2P	ENSG00000230872.2	transcribed_unitary_pseudogene	False	mapped_by_hgnc_entrez
Gene::401236	401236	STMND1	401236	STMND1	ENSG00000230873.9	protein_coding	False	mapped_by_hgnc_entrez
Gene::105375396	105375396	LOC105375396	105375396	TMBIM7P	ENSG00000230927.3	transcribed_unitary_pseudogene	False	mapped_by_hgnc_entrez
Gene::642587	642587	MIR205HG	642587	MIR205HG	ENSG00000230937.12	lncRNA	False	mapped_by_hgnc_entrez
Gene::3281	3281	HSBP1	3281	HSBP1	ENSG00000230989.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::105378949	105378949	LOC105378949	105378949	GNB1-DT	ENSG00000231050.1	lncRNA	False	mapped_by_hgnc_entrez
Gene::728400	728400	USP17L28	728400	USP17L28	ENSG00000231051.3	protein_coding	True	mapped_by_hgnc_entrez
Gene::100288323	100288323	KRTAP21-3	100288323	KRTAP21-3	ENSG00000231068.1	protein_coding	False	mapped_by_hgnc_entrez
Gene::105378386	105378386	LOC105378386	105378386	LINC02655	ENSG00000231082.1	lncRNA	False	mapped_by_hgnc_entrez
Gene::643479	643479	FAM25E	643479	FAM25EP	ENSG00000231122.5	transcribed_unprocessed_pseudogene	False	mapped_by_hgnc_entrez
Gene::26341	26341	OR5H1	26341	OR5H1	ENSG00000231192.2	protein_coding	False	mapped_by_hgnc_entrez
Gene::389158	389158	PLSCR5	389158	PLSCR5	ENSG00000231213.6	protein_coding	False	mapped_by_hgnc_entrez
Gene::284067	284067	C17orf105	284067	CFAP97D1	ENSG00000231256.8	protein_coding	False	mapped_by_hgnc_entrez
Gene::100130827	100130827	SBK3	100130827	SBK3	ENSG00000231274.5	protein_coding	False	mapped_by_hgnc_entrez
Gene::3113	3113	HLA-DPA1	3113	HLA-DPA1	ENSG00000231389.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::100287144	100287144	USP17L10	100287144	USP17L10	ENSG00000231396.3	protein_coding	False	mapped_by_hgnc_entrez
Gene::643355	643355	LOC643355	643355	LINC01750	ENSG00000231437.3	lncRNA	False	mapped_by_hgnc_entrez
Gene::6222	6222	RPS18	6222	RPS18	ENSG00000231500.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::728405	728405	USP17L29	728405	USP17L29	ENSG00000231637.3	protein_coding	True	mapped_by_hgnc_entrez
Gene::144448	144448	TSPAN19	144448	TSPAN19	ENSG00000231738.11	protein_coding	False	mapped_by_hgnc_entrez
Gene::642597	642597	C18orf42	642597	AKAIN1	ENSG00000231824.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::1589	1589	CYP21A2	1589	CYP21A2	ENSG00000231852.9	protein_coding	False	mapped_by_hgnc_entrez
Gene::402135	402135	OR5K2	402135	OR5K2	ENSG00000231861.2	protein_coding	False	mapped_by_hgnc_entrez
Gene::5554	5554	PRH1	5554	PRH1	ENSG00000231887.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::5669	5669	PSG1	5669	PSG1	ENSG00000231924.10	protein_coding	False	mapped_by_hgnc_entrez
Gene::6892	6892	TAPBP	6892	TAPBP	ENSG00000231925.12	protein_coding	False	mapped_by_hgnc_entrez
Gene::102724668	102724668	LOC102724668	102724668	DPY19L1P2	ENSG00000231952.3	unprocessed_pseudogene	False	mapped_by_hgnc_entrez
Gene::114821	114821	ZBED9	114821	SCAND3	ENSG00000232040.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::643382	643382	TMEM253	643382	TMEM253	ENSG00000232070.9	protein_coding	False	mapped_by_hgnc_entrez
Gene::51372	51372	TMA7	51372	TMA7	ENSG00000232112.3	protein_coding	False	mapped_by_hgnc_entrez
Gene::730159	730159	LOC730159	730159	TEX50	ENSG00000232113.3	protein_coding	False	mapped_by_hgnc_entrez
Gene::28985	28985	MCTS1	28985	MCTS1	ENSG00000232119.8	protein_coding	False	mapped_by_hgnc_entrez
Gene::391475	391475	DYTN	391475	DYTN	ENSG00000232125.5	protein_coding	False	mapped_by_hgnc_entrez
Gene::100463285	100463285	MTRNR2L4	100463285	MTRNR2L4	ENSG00000232196.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::647219	647219	ASCL5	647219	ASCL5	ENSG00000232237.3	protein_coding	False	mapped_by_hgnc_entrez
Gene::283953	283953	TMEM114	283953	TMEM114	ENSG00000232258.6	protein_coding	False	mapped_by_hgnc_entrez
Gene::100131902	100131902	KRTAP25-1	100131902	KRTAP25-1	ENSG00000232263.1	protein_coding	False	mapped_by_hgnc_entrez
Gene::728369	728369	USP17L24	728369	USP17L24	ENSG00000232264.5	protein_coding	True	mapped_by_hgnc_entrez
Gene::390037	390037	OR52I1	390037	OR52I1	ENSG00000232268.6	protein_coding	False	mapped_by_hgnc_entrez
Gene::26339	26339	OR5K1	26339	OR5K1	ENSG00000232382.2	protein_coding	False	mapped_by_hgnc_entrez
Gene::100287238	100287238	USP17L13	100287238	USP17L13	ENSG00000232399.4	protein_coding	True	mapped_by_hgnc_entrez
Gene::440561	440561	PRAMEF6	440561	PRAMEF6	ENSG00000232423.6	protein_coding	False	mapped_by_hgnc_entrez
Gene::389813	389813	C9orf172	389813	AJM1	ENSG00000232434.2	protein_coding	False	mapped_by_hgnc_entrez
Gene::100507507	100507507	LOC100507507	100507507	FAM131B-AS2	ENSG00000232533.1	lncRNA	False	mapped_by_hgnc_entrez
Gene::103344928	103344928	KIAA1614-AS1	103344928	KIAA1614-AS1	ENSG00000232586.1	lncRNA	False	mapped_by_hgnc_entrez
Gene::3120	3120	HLA-DQB2	3120	HLA-DQB2	ENSG00000232629.9	protein_coding	False	mapped_by_hgnc_entrez
Gene::643699	643699	GOLGA8N	643699	GOLGA8N	ENSG00000232653.8	protein_coding	False	mapped_by_hgnc_entrez
Gene::105376955	105376955	LOC105376955	105376955	LINC02022	ENSG00000232746.1	lncRNA	False	mapped_by_hgnc_entrez
Gene::7124	7124	TNF	7124	TNF	ENSG00000232810.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::100303755	100303755	PET117	100303755	PET117	ENSG00000232838.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::201229	201229	LYRM9	201229	LYRM9	ENSG00000232859.10	protein_coding	False	mapped_by_hgnc_entrez
Gene::245940	245940	DEFB130	245940	DEFB130A	ENSG00000232948.1	protein_coding	False	mapped_by_hgnc_entrez
Gene::100132403	100132403	FAM157B	100132403	FAM157B	ENSG00000233013.10	transcribed_unprocessed_pseudogene	False	mapped_by_hgnc_entrez
Gene::105376752	105376752	LOC105376752	105376752	NPIPA9	ENSG00000233024.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::644844	644844	PHGR1	644844	PHGR1	ENSG00000233041.8	protein_coding	False	mapped_by_hgnc_entrez
Gene::100133267	100133267	LOC100133267	100133267	DEFB130B	ENSG00000233050.1	protein_coding	False	mapped_by_hgnc_entrez
Gene::90625	90625	ERVH48-1	90625	ERVH48-1	ENSG00000233056.3	protein_coding	False	mapped_by_hgnc_entrez
Gene::150786	150786	WTH3DI	150786	RAB6D	ENSG00000233087.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::100287178	100287178	USP17L11	100287178	USP17L11	ENSG00000233136.3	protein_coding	False	mapped_by_hgnc_entrez
Gene::100505877	100505877	UBE2E2-AS1	100505877	UBE2E2-DT	ENSG00000233153.6	lncRNA	False	mapped_by_hgnc_entrez
Gene::643596	643596	RNF224	643596	RNF224	ENSG00000233198.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::2876	2876	GPX1	2876	GPX1	ENSG00000233276.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::403274	403274	OR5H15	403274	OR5H15	ENSG00000233412.5	protein_coding	False	mapped_by_hgnc_entrez
Gene::199882	199882	LOC199882	199882	PDE4DIPP3	ENSG00000233430.3	unprocessed_pseudogene	False	mapped_by_hgnc_entrez
Gene::643376	643376	BTBD18	643376	BTBD18	ENSG00000233436.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::388564	388564	TMEM238	388564	TMEM238	ENSG00000233493.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::117581	117581	TWIST2	117581	TWIST2	ENSG00000233608.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::644139	644139	PIRT	644139	PIRT	ENSG00000233670.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::389152	389152	PRR23C	389152	PRR23C	ENSG00000233701.3	protein_coding	False	mapped_by_hgnc_entrez
Gene::729384	729384	TRIM49D2	729384	TRIM49D2	ENSG00000233802.8	protein_coding	False	mapped_by_hgnc_entrez
Gene::728395	728395	TSPY4	728395	TSPY4	ENSG00000233803.9	protein_coding	False	mapped_by_hgnc_entrez
Gene::3447	3447	IFNA13	3447	IFNA13	ENSG00000233816.3	protein_coding	False	mapped_by_hgnc_entrez
Gene::8341	8341	HIST1H2BN	8341	H2BC15	ENSG00000233822.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::100132911	100132911	DPH3P1	100132911	DPH3P1	ENSG00000233838.5	processed_pseudogene	True	mapped_by_hgnc_entrez
Gene::100996331	100996331	POTEB	100996331	POTEB	ENSG00000233917.9	protein_coding	False	mapped_by_hgnc_entrez
Gene::6234	6234	RPS28	6234	RPS28	ENSG00000233927.5	protein_coding	False	mapped_by_hgnc_entrez
Gene::399697	399697	CTXN2	399697	CTXN2	ENSG00000233932.6	protein_coding	False	mapped_by_hgnc_entrez
Gene::440567	440567	UQCRHL	440567	UQCRHL	ENSG00000233954.6	protein_coding	False	mapped_by_hgnc_entrez
Gene::203569	203569	PAGE2	203569	PAGE2	ENSG00000234068.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::7726	7726	TRIM26	7726	TRIM26	ENSG00000234127.9	protein_coding	False	mapped_by_hgnc_entrez
Gene::105376351	105376351	LOC105376351	105376351	LINC02645	ENSG00000234170.6	lncRNA	False	mapped_by_hgnc_entrez
Gene::162083	162083	C16orf82	162083	C16orf82	ENSG00000234186.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::730130	730130	TMEM229A	730130	TMEM229A	ENSG00000234224.3	protein_coding	False	mapped_by_hgnc_entrez
Gene::730268	730268	LOC730268	730268	ANAPC1P4	ENSG00000234231.4	transcribed_unprocessed_pseudogene	False	mapped_by_hgnc_entrez
Gene::102723955	102723955	LOC102723955	102723955	PDE4DIPP7	ENSG00000234232.7	transcribed_unprocessed_pseudogene	False	mapped_by_hgnc_entrez
Gene::729250	729250	PRR20E	729250	PRR20E	ENSG00000234278.3	protein_coding	False	mapped_by_hgnc_entrez
Gene::345462	345462	ZNF879	345462	ZNF879	ENSG00000234284.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::388849	388849	LOC388849	388849	CCDC188	ENSG00000234409.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::5940	5940	RBMY1A1	5940	RBMY1A1	ENSG00000234414.7	protein_coding	False	mapped_by_hgnc_entrez
Gene::390594	390594	KBTBD13	390594	KBTBD13	ENSG00000234438.5	protein_coding	False	mapped_by_hgnc_entrez
Gene::728927	728927	ZNF736	728927	ZNF736	ENSG00000234444.10	protein_coding	False	mapped_by_hgnc_entrez
Gene::390940	390940	PINLYP	390940	PINLYP	ENSG00000234465.11	protein_coding	False	mapped_by_hgnc_entrez
Gene::100288814	100288814	CLDN34	100288814	CLDN34	ENSG00000234469.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::133874	133874	C5orf58	133874	C5orf58	ENSG00000234511.10	protein_coding	False	mapped_by_hgnc_entrez
Gene::257415	257415	FAM133B	257415	FAM133B	ENSG00000234545.8	protein_coding	False	mapped_by_hgnc_entrez
Gene::219869	219869	OR10G8	219869	OR10G8	ENSG00000234560.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::345643	345643	MCIDAS	345643	MCIDAS	ENSG00000234602.9	protein_coding	False	mapped_by_hgnc_entrez
Gene::8629	8629	JRK	8629	JRK	ENSG00000234616.9	protein_coding	False	mapped_by_hgnc_entrez
Gene::100873985	100873985	MED14OS	100873985	MED14OS	ENSG00000234636.2	lncRNA	False	mapped_by_hgnc_entrez
Gene::3106	3106	HLA-B	3106	HLA-B	ENSG00000234745.12	protein_coding	False	mapped_by_hgnc_entrez
Gene::143678	143678	C11orf94	143678	FREY1	ENSG00000234776.5	protein_coding	False	mapped_by_hgnc_entrez
Gene::285423	285423	LOC285423	285423	IQCM	ENSG00000234828.9	protein_coding	False	mapped_by_hgnc_entrez
Gene::3451	3451	IFNA17	3451	IFNA17	ENSG00000234829.4	protein_coding	False	mapped_by_hgnc_entrez
Gene::100132932	100132932	FAM197Y9	100132932	FAM197Y9	ENSG00000234830.8	transcribed_unprocessed_pseudogene	False	mapped_by_hgnc_entrez
Gene::344	344	APOC2	344	APOC2	ENSG00000234906.11	protein_coding	False	mapped_by_hgnc_entrez
Gene::440829	440829	SHISA8	440829	SHISA8	ENSG00000234965.2	protein_coding	False	mapped_by_hgnc_entrez
